https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1533427200.0,2018-08-05,BTC/USDT,7009.84,7089.87,6882.29,7024.19,31146.24,217779907.4,NULL
1533340800000,2018-08-04 00:00:00,BTC/USDT,7412.27000000,7494.81000000,6926.00000000,7009.84000000,36288.42601000,262282965.48573316,199335
1533340800.0,2018-08-04,BTC/USDT,7418.78,7494.81,6926,7009.84,32996.7,238712517.31,NULL
1533254400000,2018-08-03 00:00:00,BTC/USDT,7525.71000000,7540.00000000,7282.44000000,7418.78000000,44669.48604700,330599837.72855222,226727
1533254400.0,2018-08-03,BTC/USDT,7525.71,7540,7282.44,7418.78,41280.01,305470420.55,NULL
1533168000000,2018-08-02 00:00:00,BTC/USDT,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.69668400,285656680.70156358,175627
1533168000.0,2018-08-02,BTC/USDT,7611.64,7702.71,7455.72,7525.71,33407.69,253238243.52,NULL
1533081600000,2018-08-01 00:00:00,BTC/USDT,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.31293200,322252070.44348675,208008
1533081600.0,2018-08-01,BTC/USDT,7730.93,7750,7430,7611.64,39394.76,298179092.92,NULL
1532995200000,2018-07-31 00:00:00,BTC/USDT,8171.40000000,8180.00000000,7633.00000000,7730.93000000,48296.91558700,379841367.20240225,239132
1532995200.0,2018-07-31,BTC/USDT,8173.92,8180,7633,7730.93,43682.43,343739655.81,NULL
1532908800000,2018-07-30 00:00:00,BTC/USDT,8210.99000000,8273.00000000,7866.00000000,8173.92000000,39692.41654200,321599782.18069799,206911
1532908800.0,2018-07-30,BTC/USDT,8211,8273,7866,8173.92,36011.52,291881176.01,NULL
1532822400000,2018-07-29 00:00:00,BTC/USDT,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.22618500,209564023.05224951,144331
1532822400.0,2018-07-29,BTC/USDT,8225.04,8294.51,8115,8211,24675.06,202538475.48,NULL
1532736000000,2018-07-28 00:00:00,BTC/USDT,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.17383900,214357817.03140180,144170
1532736000.0,2018-07-28,BTC/USDT,8188.57,8246.54,8067,8225.04,25222.34,206256401.86,NULL
1532649600000,2018-07-27 00:00:00,BTC/USDT,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.00589100,350881696.75270696,227397
1532649600.0,2018-07-27,BTC/USDT,7920,8285,7805,8188.57,40369.01,324341394.41,NULL
1532563200000,2018-07-26 00:00:00,BTC/USDT,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.48168200,352101207.67995521,235681
1532563200.0,2018-07-26,BTC/USDT,8175.64,8315.69,7850.06,7920,39535.19,322274225.16,NULL
1532476800000,2018-07-25 00:00:00,BTC/USDT,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.64912400,398119757.80385012,277935
1532476800.0,2018-07-25,BTC/USDT,8397.24,8491.77,8050,8175.64,44943.17,370776686.76,NULL
1532390400000,2018-07-24 00:00:00,BTC/USDT,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.16374900,487117211.68189820,326329
1532390400.0,2018-07-24,BTC/USDT,7721.01,8486,7696,8397.24,54851.84,444400984.96,NULL
1532304000000,2018-07-23 00:00:00,BTC/USDT,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.34667100,320156546.58240985,219776
1532304000.0,2018-07-23,BTC/USDT,7394.79,7829,7375,7721.01,38041.48,292426701.73,NULL
1532217600000,2018-07-22 00:00:00,BTC/USDT,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844000,225619234.83744207,144711
1532217600.0,2018-07-22,BTC/USDT,7398.78,7582.4,7335.5,7394.79,28538.74,212719876.62,NULL
1532131200000,2018-07-21 00:00:00,BTC/USDT,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.49029100,212126417.22873152,164901
1532131200.0,2018-07-21,BTC/USDT,7337.53,7458.47,7211,7398.78,27274.39,200313325.67,NULL
1532044800000,2018-07-20 00:00:00,BTC/USDT,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.31344700,342862693.09590958,251391
1532044800.0,2018-07-20,BTC/USDT,7466.21,7700,7273,7337.53,40701.57,302301323.51,NULL
1531958400000,2018-07-19 00:00:00,BTC/USDT,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.25643700,305198281.13948622,235597
1531958400.0,2018-07-19,BTC/USDT,7381.9,7573.99,7270,7466.21,38217.46,282897223.8,NULL
1531872000000,2018-07-18 00:00:00,BTC/USDT,7317.44000000,7588.08000000,7225.38000000,7381.90000000,59487.64345000,440669913.20835239,327949
1531872000.0,2018-07-18,BTC/USDT,7317.44,7588.08,7225.38,7381.9,53379.35,395394487.11,NULL
1531785600000,2018-07-17 00:00:00,BTC/USDT,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.42345900,364669305.03690641,276178
1531785600.0,2018-07-17,BTC/USDT,6723.35,7452,6652.04,7317.44,44749.42,312457623.15,NULL
1531699200000,2018-07-16 00:00:00,BTC/USDT,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708000,237104112.45049538,201733
1531699200.0,2018-07-16,BTC/USDT,6353.01,6747.3,6330.4,6723.35,33547.54,219676880.56,NULL
1531612800000,2018-07-15 00:00:00,BTC/USDT,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.21150800,145409822.74487660,114997
1531612800.0,2018-07-15,BTC/USDT,6251.99,6395,6225.4,6353.01,22302.78,141120821.53,NULL
1531526400000,2018-07-14 00:00:00,BTC/USDT,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.07199900,110959488.24719918,108052
1531526400.0,2018-07-14,BTC/USDT,6214.57,6335,6178,6251.99,16980.84,105948150.41,NULL
1531440000000,2018-07-13 00:00:00,BTC/USDT,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.32528600,164467999.80925834,144757
1531440000.0,2018-07-13,BTC/USDT,6250.57,6350,6110,6214.57,24233.9,151101104.42,NULL
1531353600000,2018-07-12 00:00:00,BTC/USDT,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.66334800,194325733.78750428,150985
1531353600.0,2018-07-12,BTC/USDT,6378.07,6380.28,6070,6250.57,28442.93,176557543.44,NULL
1531267200000,2018-07-11 00:00:00,BTC/USDT,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.49848700,182357469.02807090,151869
1531267200.0,2018-07-11,BTC/USDT,6296.91,6406,6278.99,6378.07,27261.07,173124986.79,NULL
1531180800000,2018-07-10 00:00:00,BTC/USDT,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.67270200,249099760.18974969,189913
1531180800.0,2018-07-10,BTC/USDT,6662.12,6681,6263,6296.91,35210.77,227537376.9,NULL
1531094400000,2018-07-09 00:00:00,BTC/USDT,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655000,179250573.66648534,147315
1531094400.0,2018-07-09,BTC/USDT,6712.1,6802.06,6612.24,6662.12,24981.94,167524258.74,NULL
1531008000000,2018-07-08 00:00:00,BTC/USDT,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.94779400,165941351.79836009,145349
1531008000.0,2018-07-08,BTC/USDT,6756.98,6780,6668,6712.1,23296.28,157024170.28,NULL
1530921600000,2018-07-07 00:00:00,BTC/USDT,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.87688600,158034155.17779143,145449
1530921600.0,2018-07-07,BTC/USDT,6609.78,6818.16,6508.88,6756.98,21978.78,144751086.69,NULL
1530835200000,2018-07-06 00:00:00,BTC/USDT,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.09474800,192230903.67599213,193854
1530835200.0,2018-07-06,BTC/USDT,6529.2,6648.54,6425,6609.78,27529.34,180019371.26,NULL
1530748800000,2018-07-05 00:00:00,BTC/USDT,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.97289800,230809190.30740513,216533
1530748800.0,2018-07-05,BTC/USDT,6586.98,6700,6453.78,6529.2,32443.55,213525835.25,NULL
1530662400000,2018-07-04 00:00:00,BTC/USDT,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.89277700,156277884.33011596,146203
1530662400.0,2018-07-04,BTC/USDT,6513.86,6784.92,6441.11,6586.98,21412.98,141968661.22,NULL
1530576000000,2018-07-03 00:00:00,BTC/USDT,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.78169100,254550438.13768883,232914
1530576000.0,2018-07-03,BTC/USDT,6615.29,6679.35,6463.01,6513.86,35198.66,231799826.98,NULL
1530489600000,2018-07-02 00:00:00,BTC/USDT,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.45226400,235524330.64865335,242589
1530489600.0,2018-07-02,BTC/USDT,6356.81,6685,6271.62,6615.29,33026.95,214590129.03,NULL
1530403200000,2018-07-01 00:00:00,BTC/USDT,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.96597400,175096501.49486907,183060
1530403200.0,2018-07-01,BTC/USDT,6390.07,6441.06,6251,6356.81,25719.81,163403693.2,NULL
1530316800000,2018-06-30 00:00:00,BTC/USDT,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284000,241568568.03107781,230915
1530316800.0,2018-06-30,BTC/USDT,6197.92,6528.99,6186.03,6390.07,35066.33,223364691.07,NULL
1530230400000,2018-06-29 00:00:00,BTC/USDT,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.28727800,201409363.91549843,212542
1530230400.0,2018-06-29,BTC/USDT,5853.98,6300,5780,6197.92,30874.03,183154912.29,NULL
1530144000000,2018-06-28 00:00:00,BTC/USDT,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.26602600,185247010.87925187,156241
1530144000.0,2018-06-28,BTC/USDT,6133.73,6173.01,5827,5853.98,28898.22,175103059.11,NULL
1530057600000,2018-06-27 00:00:00,BTC/USDT,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.67109800,117103011.80356834,99481
1530057600.0,2018-06-27,BTC/USDT,6070.78,6190.43,5971,6133.73,18233.86,111061529.88,NULL
1529971200000,2018-06-26 00:00:00,BTC/USDT,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.24048400,119676555.56449406,113431
1529971200.0,2018-06-26,BTC/USDT,6252,6272.54,6035,6070.78,17954.65,110930092.42,NULL
1529884800000,2018-06-25 00:00:00,BTC/USDT,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.51530600,242859915.80364608,218384
1529884800.0,2018-06-25,BTC/USDT,6136.97,6350,6080,6252,36191.98,224423378.21,NULL
1529798400000,2018-06-24 00:00:00,BTC/USDT,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.99895500,284095336.05789018,275996
1529798400.0,2018-06-24,BTC/USDT,6149.98,6259.8,5750,6136.97,41296.18,247156010.13,NULL
1529712000000,2018-06-23 00:00:00,BTC/USDT,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.78858900,162755765.84514262,170164
1529712000.0,2018-06-23,BTC/USDT,6045,6260,6008.48,6149.98,25275.69,154505308.6,NULL
1529625600000,2018-06-22 00:00:00,BTC/USDT,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.37083300,327460666.91451646,300515
1529625600.0,2018-06-22,BTC/USDT,6718.84,6733.97,5918.94,6045,46190.22,290191631.34,NULL
1529539200000,2018-06-21 00:00:00,BTC/USDT,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.85404800,171149859.23602844,159783
1529539200.0,2018-06-21,BTC/USDT,6761.51,6795,6672.57,6718.84,24610.33,165641459.09,NULL
1529452800000,2018-06-20 00:00:00,BTC/USDT,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.75245200,175935335.65057913,166074
1529452800.0,2018-06-20,BTC/USDT,6741.21,6817.23,6551.81,6761.51,24856.17,165916535.4,NULL
1529366400000,2018-06-19 00:00:00,BTC/USDT,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.42114300,163420093.79413501,160490
1529366400.0,2018-06-19,BTC/USDT,6712.46,6841.74,6653,6741.21,23242.74,156224462.43,NULL
1529280000000,2018-06-18 00:00:00,BTC/USDT,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.43499500,208570443.95997890,180773
1529280000.0,2018-06-18,BTC/USDT,6449.61,6794.37,6380,6712.46,29675.51,194424208.15,NULL
1529193600000,2018-06-17 00:00:00,BTC/USDT,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.24768800,129120718.76299886,129759
1529193600.0,2018-06-17,BTC/USDT,6483.98,6589.03,6422,6449.61,19251.31,125243769.59,NULL
1529107200000,2018-06-16 00:00:00,BTC/USDT,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.24114700,143760033.69408152,140470
1529107200.0,2018-06-16,BTC/USDT,6388.9,6560,6320.86,6483.98,21157.78,136535324.17,NULL
1529020800000,2018-06-15 00:00:00,BTC/USDT,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.32990500,196192096.14553953,184938
1529020800.0,2018-06-15,BTC/USDT,6635.98,6666.66,6362.31,6388.9,28128.53,183865198.38,NULL
1528934400000,2018-06-14 00:00:00,BTC/USDT,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.13083700,289074808.78412993,256384
1528934400.0,2018-06-14,BTC/USDT,6292.78,6720,6260,6635.98,40272.35,261601191.94,NULL
1528848000000,2018-06-13 00:00:00,BTC/USDT,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.51810000,295395681.66234120,266517
1528848000.0,2018-06-13,BTC/USDT,6530,6627.6,6118.68,6292.78,41763.12,267223119.46,NULL
1528761600000,2018-06-12 00:00:00,BTC/USDT,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.21119100,245787800.80122349,224658
1528761600.0,2018-06-12,BTC/USDT,6872,6890.51,6435,6530,33509.64,224464654.91,NULL
1528675200000,2018-06-11 00:00:00,BTC/USDT,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.16230300,233056682.85777126,203442
1528675200.0,2018-06-11,BTC/USDT,6764.99,6922,6610,6872,32459.41,218937664.13,NULL
1528588800000,2018-06-10 00:00:00,BTC/USDT,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.02003200,367338754.56308057,471088
1528588800.0,2018-06-10,BTC/USDT,7491.73,7491.73,6622.81,6764.99,46345.2,325423841.67,NULL
1528502400000,2018-06-09 00:00:00,BTC/USDT,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.88517600,147171153.41277501,278971
1528502400.0,2018-06-09,BTC/USDT,7603.44,7683.98,7450,7491.73,18385.98,139964329.09,NULL
1528416000000,2018-06-08 00:00:00,BTC/USDT,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.80467100,178204158.39968466,321734
1528416000.0,2018-06-08,BTC/USDT,7691.08,7703.5,7531,7603.44,21943.48,167167412.75,NULL
1528329600000,2018-06-07 00:00:00,BTC/USDT,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.22720200,192949056.84199957,244186
1528329600.0,2018-06-07,BTC/USDT,7658.84,7765,7620,7691.08,24050.89,185165404.36,NULL
1528243200000,2018-06-06 00:00:00,BTC/USDT,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.99189800,207006657.78019649,257573
1528243200.0,2018-06-06,BTC/USDT,7625,7699,7467.05,7658.84,25975.09,197476363.7,NULL
1528156800000,2018-06-05 00:00:00,BTC/USDT,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.97338400,237722147.65258064,236865
1528156800.0,2018-06-05,BTC/USDT,7487,7679.49,7358,7625,28444.14,212968435.03,NULL
1528070400000,2018-06-04 00:00:00,BTC/USDT,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.83511500,244167051.18701582,307003
1528070400.0,2018-06-04,BTC/USDT,7714.26,7760.52,7446.5,7487,30103.36,227846884.13,NULL
1527984000000,2018-06-03 00:00:00,BTC/USDT,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.15895100,211737376.85348509,349636
1527984000.0,2018-06-03,BTC/USDT,7640.03,7786.69,7600,7714.26,25954.74,199793084.64,NULL
1527897600000,2018-06-02 00:00:00,BTC/USDT,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.69021900,203370447.69065262,290131
1527897600.0,2018-06-02,BTC/USDT,7521.01,7697.33,7437,7640.03,25360.71,193032336.6,NULL
1527811200000,2018-06-01 00:00:00,BTC/USDT,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.12407800,211458512.12308230,303069
1527811200.0,2018-06-01,BTC/USDT,7485.01,7608.55,7355.54,7521.01,26661.71,199516324.27,NULL
1527724800000,2018-05-31 00:00:00,BTC/USDT,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.06310200,231017579.83413269,274399
1527724800.0,2018-05-31,BTC/USDT,7375.96,7651.01,7327.51,7485.01,28617.57,214754893.03,NULL
1527638400000,2018-05-30 00:00:00,BTC/USDT,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.58362300,237956894.04949043,242079
1527638400.0,2018-05-30,BTC/USDT,7461.29,7569,7260.5,7375.96,29974.32,222637229.12,NULL
1527552000000,2018-05-29 00:00:00,BTC/USDT,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183000,288070643.91286776,237359
1527552000.0,2018-05-29,BTC/USDT,7099,7540,7032.95,7461.29,36056.86,263433748.24,NULL
1527465600000,2018-05-28 00:00:00,BTC/USDT,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.43896300,196788994.26580812,233392
1527465600.0,2018-05-28,BTC/USDT,7338.99,7437,7058.02,7099,25174.08,182005248.97,NULL
1527379200000,2018-05-27 00:00:00,BTC/USDT,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.94551500,136710618.49801705,198341
1527379200.0,2018-05-27,BTC/USDT,7333.96,7400,7231.11,7338.99,17587.31,128534332.05,NULL
1527292800000,2018-05-26 00:00:00,BTC/USDT,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.08607100,145636226.45902890,212344
1527292800.0,2018-05-26,BTC/USDT,7457,7620,7300,7333.96,18281.18,136765852.48,NULL
1527206400000,2018-05-25 00:00:00,BTC/USDT,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664000,199749585.96950361,239025
1527206400.0,2018-05-25,BTC/USDT,7575.01,7649.55,7308.15,7457,24785.5,185181707.46,NULL
1527120000000,2018-05-24 00:00:00,BTC/USDT,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.44659500,284286378.50810044,253694
1527120000.0,2018-05-24,BTC/USDT,7501.95,7730.73,7266.99,7575.01,34515.84,259309003.88,NULL
1527033600000,2018-05-23 00:00:00,BTC/USDT,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.66677400,331238049.64074610,306812
1527033600.0,2018-05-23,BTC/USDT,7977.11,8031.9,7425,7501.95,38947.89,300728157.65,NULL
1526947200000,2018-05-22 00:00:00,BTC/USDT,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.90285800,194335432.43754092,192154
1526947200.0,2018-05-22,BTC/USDT,8381.24,8400.18,7935.11,7977.11,22045.73,180764898.61,NULL
1526860800000,2018-05-21 00:00:00,BTC/USDT,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.59648600,181750674.82134952,184158
1526860800.0,2018-05-21,BTC/USDT,8526.98,8589,8305,8381.24,19998.32,168922210.23,NULL
1526774400000,2018-05-20 00:00:00,BTC/USDT,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.05710900,167440553.74939281,161265
1526774400.0,2018-05-20,BTC/USDT,8233.49,8609,8163.9,8526.98,18721.24,157025535.58,NULL
1526688000000,2018-05-19 00:00:00,BTC/USDT,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.42427600,141878775.40909583,134185
1526688000.0,2018-05-19,BTC/USDT,8239.81,8390.8,8095.73,8233.49,16146.96,133258118.78,NULL
1526601600000,2018-05-18 00:00:00,BTC/USDT,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.15825100,189870380.85778694,183913
1526601600.0,2018-05-18,BTC/USDT,8041.46,8273.21,7911.9,8239.81,21838.33,176654119.45,NULL
1526515200000,2018-05-17 00:00:00,BTC/USDT,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.84479900,209489039.34104191,310780
1526515200.0,2018-05-17,BTC/USDT,8330,8464,7979,8041.46,22070.3,181809439.19,NULL
1526428800000,2018-05-16 00:00:00,BTC/USDT,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.71890800,257056552.43007563,300842
1526428800.0,2018-05-16,BTC/USDT,8462,8488,8083.01,8330,26918.99,222292813.49,NULL
1526342400000,2018-05-15 00:00:00,BTC/USDT,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.95613600,242341031.06166916,360379
1526342400.0,2018-05-15,BTC/USDT,8663.34,8859.99,8401.3,8462,24109.53,207836592.98,NULL
1526256000000,2018-05-14 00:00:00,BTC/USDT,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.66653300,320583612.23009106,292731
1526256000.0,2018-05-14,BTC/USDT,8679.71,8879.99,8277,8663.34,33985.62,291335226.7,NULL
1526169600000,2018-05-13 00:00:00,BTC/USDT,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.86936200,219455683.08035551,215590
1526169600.0,2018-05-13,BTC/USDT,8465.94,8763.36,8299.49,8679.71,23839.79,204132126.36,NULL
1526083200000,2018-05-12 00:00:00,BTC/USDT,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081000,337899865.86013073,310305
1526083200.0,2018-05-12,BTC/USDT,8400,8646.88,8153,8465.94,37239.64,312714296.27,NULL
1525996800000,2018-05-11 00:00:00,BTC/USDT,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.04806100,418859806.48161559,365538
1525996800.0,2018-05-11,BTC/USDT,9002.2,9016.8,8341,8400,43341.84,376368170.01,NULL
1525910400000,2018-05-10 00:00:00,BTC/USDT,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.06371800,231595002.59561663,221075
1525910400.0,2018-05-10,BTC/USDT,9310,9395.12,8970,9002.2,23030.82,212986751.52,NULL
1525824000000,2018-05-09 00:00:00,BTC/USDT,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.52489900,235736782.28825977,192337
1525824000.0,2018-05-09,BTC/USDT,9187.56,9390,8965,9310,24142.49,221729195.04,NULL
1525737600000,2018-05-08 00:00:00,BTC/USDT,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.83188900,236418155.68693511,189159
1525737600.0,2018-05-08,BTC/USDT,9365,9475.7,9060.54,9184,23665.43,219174766.62,NULL
1525651200000,2018-05-07 00:00:00,BTC/USDT,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.64001200,316015961.44182946,230754
1525651200.0,2018-05-07,BTC/USDT,9659.01,9689.67,9181,9365,31217.86,292016773.86,NULL
1525564800000,2018-05-06 00:00:00,BTC/USDT,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.35155900,267359420.30359016,229309
1525564800.0,2018-05-06,BTC/USDT,9864,9970,9417.03,9659.01,25845.38,249566350.74,NULL
1525478400000,2018-05-05 00:00:00,BTC/USDT,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.01834500,246807563.50646492,212076
1525478400.0,2018-05-05,BTC/USDT,9713.99,10020,9682,9864,23037.14,227505648.48,NULL
1525392000000,2018-05-04 00:00:00,BTC/USDT,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.58887900,277565997.63316434,210165
1525392000.0,2018-05-04,BTC/USDT,9750,9830.04,9520.85,9713.99,26514.27,256627305.89,NULL
1525305600000,2018-05-03 00:00:00,BTC/USDT,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.38828800,366028365.22714452,282581
1525305600.0,2018-05-03,BTC/USDT,9247.84,9844,9168.4,9750,35823.63,338059066.62,NULL
1525219200000,2018-05-02 00:00:00,BTC/USDT,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.54396100,238421833.75811328,188258
1525219200.0,2018-05-02,BTC/USDT,9071.48,9268,8970.2,9247.84,24261.11,221413701.17,NULL
1525132800000,2018-05-01 00:00:00,BTC/USDT,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.46363300,368688349.62168454,268741
1525132800.0,2018-05-01,BTC/USDT,9246.01,9248.99,8800.49,9071.48,37420.61,336365912.99,NULL
1525046400000,2018-04-30 00:00:00,BTC/USDT,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500,325019389.24994115,285951
1525046400.0,2018-04-30,BTC/USDT,9419,9458.64,9124.99,9246.01,32200.03,299028368.4,NULL
1524960000000,2018-04-29 00:00:00,BTC/USDT,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500,357004895.96368626,311494
1524960000.0,2018-04-29,BTC/USDT,9348,9570.51,9163.74,9419,35323.73,330606890.23,NULL
1524873600000,2018-04-28 00:00:00,BTC/USDT,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000,321653866.20018867,257288
1524873600.0,2018-04-28,BTC/USDT,8915.35,9427.48,8870,9348,32021.91,296312656.99,NULL
1524787200000,2018-04-27 00:00:00,BTC/USDT,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600,342805674.55176013,268471
1524787200.0,2018-04-27,BTC/USDT,9266,9395,8889,8915.35,34350.82,316235224.84,NULL
1524700800000,2018-04-26 00:00:00,BTC/USDT,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500,385046648.13786612,285850
1524700800.0,2018-04-26,BTC/USDT,8869.99,9307.48,8651.62,9266,39468.03,351025916.31,NULL
1524614400000,2018-04-25 00:00:00,BTC/USDT,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900,745137762.96886696,477363
1524614400.0,2018-04-25,BTC/USDT,9619.99,9759.82,8730,8869.99,72185.81,663301389.18,NULL
1524528000000,2018-04-24 00:00:00,BTC/USDT,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600,431210048.06250353,326608
1524528000.0,2018-04-24,BTC/USDT,8934.01,9731.01,8922,9622.02,42239.31,393760680.33,NULL
1524441600000,2018-04-23 00:00:00,BTC/USDT,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900,229754640.59668775,190944
1524441600.0,2018-04-23,BTC/USDT,8787.02,8985,8745,8934.01,24369.66,216695602.12,NULL
1524355200000,2018-04-22 00:00:00,BTC/USDT,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000,261804372.90934709,229871
1524355200.0,2018-04-22,BTC/USDT,8915.31,9020.67,8727.68,8787.02,27128.97,241115120.9,NULL
1524268800000,2018-04-21 00:00:00,BTC/USDT,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900,358915978.10403391,295374
1524268800.0,2018-04-21,BTC/USDT,8856.98,9035,8565,8915.31,37486.38,329192462.2,NULL
1524182400000,2018-04-20 00:00:00,BTC/USDT,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500,337288580.42571296,289687
1524182400.0,2018-04-20,BTC/USDT,8278,8930,8177.09,8856.98,35930.64,304403855.38,NULL
1524096000000,2018-04-19 00:00:00,BTC/USDT,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400,222675105.78845420,196821
1524096000.0,2018-04-19,BTC/USDT,8173,8296,8080,8278,25235.04,207252921.32,NULL
1524009600000,2018-04-18 00:00:00,BTC/USDT,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000,217649160.11017893,183472
1524009600.0,2018-04-18,BTC/USDT,7885.02,8236.43,7868,8173,24598.08,198521796.59,NULL
