Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken,MinerRevenue,USDT_marketcap,USDT_price,BTC_marketcap,BTC_price,USDC_marketcap,USDC_price,USDT_supply,forward_1_day_bitstamp_return,last_1_days_USDT_supply_increase,1_day_MinerRevenue,forward_7_day_bitstamp_return,last_7_days_USDT_supply_increase,7_day_MinerRevenue,forward_14_day_bitstamp_return,last_14_days_USDT_supply_increase,14_day_MinerRevenue,forward_21_day_bitstamp_return,last_21_days_USDT_supply_increase,21_day_MinerRevenue,forward_30_day_bitstamp_return,last_30_days_USDT_supply_increase,30_day_MinerRevenue,forward_45_day_bitstamp_return,last_45_days_USDT_supply_increase,45_day_MinerRevenue,forward_60_day_bitstamp_return,last_60_days_USDT_supply_increase,60_day_MinerRevenue,forward_180_day_bitstamp_return,last_180_days_USDT_supply_increase,180_day_MinerRevenue,forward_365_day_bitstamp_return,last_365_days_USDT_supply_increase,365_day_MinerRevenue,mtgox,coinbase/bitfinex,bitfinex-coinbase,google trends,google trends isPartial
2020-01-25,8325.36104777294,8341.37851298213,8319.63537336159,8350.230603526741,8321.92256062091,8620.560912460709,8325.030427960359,8324.79983271056,8320.7795463472,17146239.26569,4289750200.54091,0.999097347850901,153294353936.51035,8432.096675789418,449600265.5833716,1.0011238460704248,4293625851.142871,0.013233539509876824,18275085.26597166,17146239.26568991,0.1263888870212675,-4340319.927653313,117809027.88292818,0.17938847569993066,4707946.062870979,230704141.81273267,0.218095336592373,4861887.535429478,339862133.2146554,0.16945915702443903,6379299.116707325,469831942.2886953,-0.04499942592352468,3676335.2202510834,671438245.5724653,-0.19953534992179156,2688566.043389797,879221307.5508596,0.1469765204428597,730093999.6680775,3029500028.996623,,2236254105.522871,5444825474.981492,,0.9976675375262086,19.455952361220625,,
2020-01-26,8430.181853179409,8460.08919770582,8429.73359678274,8446.71883172134,8432.96198122594,8728.546864319209,8434.07996442673,8433.82977016117,8434.76889294651,15373871.852787,4283647990.5767603,0.9987495991050291,151794495723.25214,8348.665665079325,449476884.2306004,1.0006639088536755,4289010973.7368608,0.034914078966284956,-4614877.406010151,15373871.85278691,0.11205809461805982,699774.6537256241,116221128.61087269,0.19576854572602365,5090534.635521412,230452662.99802086,0.17458842198558733,51792.34859466553,339831608.4442165,0.1253465417197066,-124477.03430461884,471691380.9543459,-0.0688068597746968,-913571.9092650414,674735917.222752,-0.20872996742345928,-1908421.9356188774,881746191.9117005,0.13365976144990244,735456247.381979,3027122903.809331,,2231886420.750558,5453341898.008454,,0.996793507036872,27.12721647987928,10.0,False
2020-01-27,8727.42380162326,8748.088741356129,8724.049981245558,8735.434544023492,8725.4777668597,8959.288874615171,8725.326627922808,8726.157205963491,8724.49796097179,14226813.866481198,4285728293.985232,0.999417653103968,156302144661.30927,8595.728298493115,449139167.0478376,1.0021076863369747,4288225528.8114204,0.03667066664496188,-785444.9254403114,14226813.866481107,0.0692847912898642,-7477722.39258194,114413008.18442148,0.13661962542169936,7597388.699643612,230046146.78310975,0.11378355801555906,2862031.9275102615,341007019.22958225,0.034712123774035986,-3943441.82228899,472219494.08241385,-0.2384237910255378,-7216126.9839468,674902446.6232408,-0.23384899687120275,-4478302.292881966,880055253.8632696,0.10271609719433572,726925318.5700426,3019673708.5204005,,2230793084.998206,5461175275.677037,,0.997415324059353,22.610974496428753,,
2020-01-28,9045.6312713327,9062.53495974741,9043.9667099018,9040.39329104347,9043.011296720191,9211.47323284364,9045.26210802701,9040.46446926453,9043.6472232563,16242549.0084109,4277424753.5497913,0.997320267772765,161473602737.4275,8879.335548714553,445977554.67270446,1.000433419436237,4288917905.0799994,0.03168698902312417,692376.2685790062,16242549.00841081,0.017354113338197363,312506.8404211998,113947212.95142739,0.10115398554267818,349981.33297252655,230540614.41809416,0.08870818049586005,-4227785.574855328,339603338.9347609,-0.027667845275202163,282949.07873392105,474144384.0731989,-0.4141574820311408,615622.6073698997,677320950.6740066,-0.3117367479498865,-494920.548869133,882155197.3830525,0.08748753291249134,731370202.7729645,3017309716.134637,,2232614212.600132,5471099417.854092,,0.9978456730800006,19.5236630272193,,
2020-01-29,9335.22916421036,9347.36562032957,9330.54278376396,9314.464640173192,9331.42352132443,9406.332949231999,9333.504813952479,9332.15184080687,9331.78505206997,18887556.2843298,4295159219.365079,0.9985797216223461,169518428144.8912,9320.805853868467,446882008.2728506,1.001122451694941,4301268217.611042,0.004100049884679713,12350312.531042576,18887556.284329712,0.007712356690171118,7970324.307316303,115524381.64450788,0.10857257994699188,17810377.48630953,232635460.62755835,0.08105925373961331,12013563.284617424,343600418.4945673,-0.06802684629133016,12350312.531042576,477585593.32138526,-0.4204191246901544,12879380.173096657,685082459.0853258,-0.34584995355618464,12929171.651379585,888760773.0971965,0.1196707036353255,740463106.1561604,3013579763.5475373,,2243896471.991042,5483622421.80396,,0.998294482140458,15.942099005140335,,
2020-01-30,9374.97424513337,9384.80646899434,9368.798474628531,9380.03034313307,9365.177296763979,9401.12961094705,9370.56976392996,9369.755797868349,9366.5572188328,18922276.3946485,4276714293.7678623,0.9959188112476212,168738228801.50467,9276.893821086494,447850721.2904782,1.0030732387476213,4294239897.33689,-0.0030955114333954814,-7028320.274151802,18922276.39464841,0.03387714396658548,5321992.256890297,117277525.72128698,0.09766721309492676,5541548.821819305,234079568.38570184,0.02249050962461685,5401804.144371033,346792455.1758721,-0.07302671301048325,5816735.758850098,483354925.4959174,-0.43332775368853027,5022894.6830301285,689872091.7694497,-0.33014596242725347,8954588.593585968,894757323.1195477,0.17192610564299016,732597045.7823296,3008600622.046929,,2235800327.65658,5496660160.952565,,0.9979084094813023,19.62917223036129,,
2020-01-31,9352.12825944663,9362.818871436892,9339.79725183314,9352.960721368008,9339.63878380423,9381.19355531005,9340.40757043877,9341.86899860323,9338.99829321847,17040641.864066597,4277899662.966756,1.0001071498625378,172993102966.37723,9509.80513557522,442466920.59014815,1.007384162924156,4277441335.7156205,0.0033563444628561534,-16798561.621269703,17040641.864066504,0.04660939077076609,2090569.8387212753,117839948.53641409,0.09845733782147925,-7579430.984239578,233337062.22970024,0.03720078518478487,-11733560.465353489,348291716.4741955,-0.08401647255988964,-11217444.965120792,484488491.57410216,-0.4659337831976672,-14395239.575119495,694790899.6794192,-0.3092533374432872,-10657583.27692318,898351923.3272085,0.18802753104756942,716814563.5649981,3002535294.2132807,,2220069590.0956206,5506969375.493408,,0.997524240514427,23.180087632661525,,
2020-02-01,9378.775447042479,9404.860801237059,9371.14482862353,9384.14423500032,9372.83933952944,9397.89873288727,9373.59259959365,9373.67337458399,9371.24746539197,17858163.318320498,4277278307.8863506,0.9949723248382352,169340144566.23718,9308.060285564778,440802894.1427316,0.9975905511460726,4298891739.106171,0.0003423971362312983,21450403.390550137,17858163.318320405,0.04705265587165042,5265887.963299751,118551872.5890446,0.0814163302104507,925568.0356464386,236360900.4719724,0.030747375908049435,9973834.02617073,349256014.4017774,-0.06653642251928304,10514606.015281677,489770523.6691664,-0.43302699066759265,2003109.1082344055,700953880.220511,-0.3267119045652044,10079665.454897404,901572364.5309135,0.17699493954556655,733429428.9755087,2998137085.2066307,,2241519993.486171,5517969563.439766,,0.9965952221532715,32.02146170761807,,
2020-02-02,9384.63416935692,9406.59965821408,9374.35348177606,9388.018663624442,9377.43732864525,9403.73017943915,9376.639845208821,9378.711007928041,9376.14968892759,16944231.593907002,4279297792.444087,0.99775698373137,170361167834.16483,9363.22420680057,438558615.1972161,1.000172262653952,4288917905.08,-0.004892019323435082,-9973834.02617073,16944231.59390691,0.07527525001894286,-93068.6568608284,120122232.3301646,0.05622937117237914,606705.9968647957,236343360.9410369,0.05292328790544021,4997465.9786605835,350574895.32818556,-0.06238678295816802,-52714.09792089462,491009168.7918644,-0.43626125271382055,-1478822.7114663124,703306459.7915338,-0.2824290298072746,-2381236.264562607,902925464.7203367,0.19435231892307092,725938159.2147079,2990841496.141719,,2231546159.46,5528588264.009499,,0.9968998011366026,29.16232956882959,11.0,False
2020-02-03,9337.06174173229,9353.08832163496,9328.4939633985,9344.91098540124,9330.08145549608,9368.929689432522,9331.64148619866,9331.51499390467,9330.228911562479,17467129.7546416,4285631681.8754773,0.9986719441099856,169926610304.08496,9338.416631939404,438330505.30361515,1.0017872529153813,4291330809.032413,-0.013676080049657036,2412903.952413082,17467129.754641507,0.0629718431238604,3105280.220992565,123362548.218325,0.041615449025527385,-4372442.171589375,237775556.4027461,0.04298440977256823,10702668.920636177,353408695.00143486,-0.06091244380289962,2566845.4249715805,492825367.15224886,-0.38204994052356156,4033775.2471194267,706649205.0886487,-0.2696219849918281,3501875.807660103,906941305.0557499,0.24449123484796642,738467165.3764367,2984819078.619432,,2233920477.8897104,5540011368.551054,,0.9975401850867096,23.00686613887956,,
2020-02-04,9211.09954208215,9226.72144004314,9200.91673321232,9220.90101639141,9201.16422303624,9281.536980488341,9201.312719852309,9204.03782558859,9200.01754368522,15415016.363260001,4291651783.0249114,1.0008709430211222,169406963182.6937,9308.91270229121,437557126.48084635,1.0033354568085155,4287917251.4196377,0.021909395602426107,-3413557.612775326,15415016.363259908,0.08237040682866281,-1000653.6603617668,122535015.57317409,0.07013690338709311,-688146.819940567,236482228.5246011,0.031024606115079845,-650672.3273892403,353075629.99126834,-0.019598315477763584,-1041929.9686284065,492835986.89228296,-0.30885425587258963,-1544237.8424139023,706219436.1335963,-0.26380457239453203,7144915.984339714,908752359.6719332,0.2294524598178278,726031640.915843,2978181657.7566776,,2229601701.763289,5549014860.46438,,0.997230086854472,25.557217006900828,,
2020-02-05,9405.77745433687,9421.84137172402,9402.50325782525,9411.53027075443,9403.33283849204,9455.09835730006,9406.31311781663,9404.25753915443,9402.5358283404,19130672.818349898,4279687870.004281,0.9979213391953322,167075369075.11478,9179.95928107711,435829631.73077965,1.0026668839618669,4288602419.7610416,0.030171045278405195,685168.3414039612,19130672.81834981,0.10008830653629763,-12665797.850000381,122778132.10719419,0.07278554893417177,-4695473.542684078,238302513.7517017,-0.039949252185284445,5144579.636309147,355413592.73475266,-0.03253320922866476,3238922.877131462,498915256.62951744,-0.34421434894095004,605027.1680903435,710012275.9784795,-0.2772448225400155,5053376.839035034,912596143.9973505,0.19660098096539302,731615637.4663839,2974489153.5642276,,2231230674.1410418,5561723431.077782,,0.9980355715510637,18.508533231979527,,
2020-02-06,9693.55562153808,9692.48740668248,9686.18660934745,9700.03784879387,9688.89101468335,9685.25514256527,9691.7998937891,9688.8800415488,9686.90310992656,17105098.595613502,4281286725.960383,0.998020152360994,174596806174.2994,9592.18387389791,426708639.3422842,1.0001499845462867,4289779836.441417,0.009181415339478027,1177416.680375576,17105098.595613413,0.06169985428210878,-4460060.895473003,120960954.3081592,-0.011013527485753905,861931.3614172935,238238480.02944583,-0.09213604972136846,1081487.926346302,355040522.6938611,-0.06537386797530731,-3365854.213437557,498374125.9218987,-0.3665990972575133,-1728895.814444065,713359343.8094532,-0.2677412751736643,1635924.0667037964,915731732.1920432,0.1605126147821958,729492597.5494537,2969308297.7938037,,2231235613.6503487,5571842684.09952,,0.999628950562613,3.5963919991299917,,
2020-02-07,9776.506031524208,9767.44935825109,9775.119511663559,9790.16843694603,9777.40584128568,9779.584220094499,9779.04459665275,9777.684015890509,9773.44994035674,17296713.614943303,4280165005.9691873,0.9979372623597819,177388314197.5645,9744.636578159387,426671373.9425294,1.002281050637337,4289012112.6933913,0.0037812908231440456,-767723.7480258942,17296713.614943214,0.04953896602487973,11570776.977770805,121217026.0590359,-0.008989605548114121,13661346.81649208,239056974.59544963,-0.11041339457564447,3991345.993531227,354554088.2887362,-0.12400358012871504,-242541.6330332756,500780362.8123186,-0.3751181076669361,-9567449.45852995,719130225.5159074,-0.2515099739575857,-1413831.2330489159,919057563.8405024,0.17280219090851534,729996106.0103312,2964202605.1758876,,2231640367.0733914,5581764375.690715,,1.0010193534329594,-9.956483034589837,,
2020-02-08,9812.849123086691,9803.32217226026,9812.08208136815,9824.20748972458,9814.178506641529,9803.673099844731,9816.54404693724,9814.49532288454,9811.18680108389,17511947.948937397,4283434128.752056,0.999092660305078,178414902529.15167,9799.448455824684,423899680.5617039,1.0012945855248585,4287324188.1729846,0.02730594794180452,-1687924.520406723,17511947.948937304,0.03281943285860178,-11567550.933186054,120870810.68965279,-0.015572550121681461,-6301662.969886303,239422683.278697,-0.11490488510489127,-10641982.897539616,357231711.1616253,-0.1967757397809079,-1513905.0195345879,502562071.04791236,-0.32181752937348085,3056972.93988657,725007263.1784769,-0.2557765441282651,-890455.646592617,922922947.6840482,0.19766969149658875,724822930.7058911,2961879528.941984,,2229952442.552984,5592091569.366494,,1.0011074138124307,-10.856334381269335,,
2020-02-09,10079.377594310401,10060.7000043513,10080.0102838827,10091.4871550997,10082.2519878435,10071.772394431899,10083.057359482,10081.568874213599,10078.3206333986,19747647.2563808,4283445364.169793,0.9987240275912661,180081607384.42255,9890.701658194865,421470434.6481834,0.9985122982711507,4288917905.08,-0.016278144309192943,1593716.9070153236,19747647.25638071,-0.017712561361594048,0.0,123674226.3521266,-0.020787200405764983,-93068.6568608284,243796458.68229082,-0.15128058490291085,606705.9968647957,360017587.2931636,-0.21178090756799783,-256991.10097408295,506768337.73854995,-0.33932864844747146,1671353.0538363457,729002272.8237727,-0.2756628565638668,-1031610.8426198959,930608576.1075435,0.16187080508595497,727918103.8554354,2958287758.856776,,2231546159.46,5604994112.274678,,1.0021421952232825,-21.551983492199724,12.0,False
2020-02-10,9928.44151040152,9899.83885157085,9915.92642184351,9922.11395048635,9915.41370897485,9909.13326303783,9918.0900612148,9917.5172349806,9911.11971827218,15671545.1161284,4304246879.444564,1.003790142697372,184792100015.16357,10148.379719131783,426484982.769061,1.0010865234703594,4287994767.3905687,0.0043237075444324535,-923137.6894311905,15671545.116128307,-0.020091213362313454,-3336041.6418442726,121878641.71361339,-0.018803351641519694,-230761.42085170746,245241189.93193805,-0.11782096753491889,-7708483.813433647,359654198.1163596,-0.20837350285708467,-923137.6894311905,505546017.4639397,-0.32732502300095156,-1140683.3805966377,731159384.7527647,-0.2968654831789328,-1929778.2555570602,934203921.0211716,0.17827521963671833,726196809.6872787,2953207825.945851,,2230623021.7705693,5614210677.689563,,1.0015732435282547,-15.574857403998976,,
2020-02-11,9958.59824828457,9938.823220235121,9958.79998772367,9967.16211785755,9960.601148189091,9946.37986907167,9961.81522619195,9959.55316759327,9960.169709508,19051941.2100874,4293957672.4137683,1.0011750673352364,180145850760.05313,9890.121224019967,422144695.63668936,1.000559511003189,4288917905.079998,0.038637576701375353,923137.6894292831,19051941.210087307,-0.011302511011377248,1000653.6603603363,125515566.56044078,-0.047438289507587106,-1.430511474609375e-06,248050582.13361454,-0.11741196363313944,312506.8404197693,361997795.085042,-0.33284844360656984,4997465.978658676,508972608.0065283,-0.328840859067717,-3251065.5537114143,736512625.2244389,-0.3100483742896941,-6523750.715369225,939195577.7652667,0.17195162349914317,733975293.8230634,2951855960.8513684,,2234903920.4940596,5626569016.491655,,1.0021911978381537,-21.777927953969993,,
2020-02-12,10353.5710169438,10328.6629866655,10343.583886103,10353.754439995699,10344.8685316351,10316.136724604,10347.75490422,10344.6663752834,10344.198734884101,18763378.4859796,4288414305.541914,0.9998825812129699,186262984851.99295,10226.925769215322,420429610.02102655,0.9960673261023982,4288917905.08,-0.005777588799738109,1.9073486328125e-06,18763378.48597951,-0.024818696317289612,315485.31895828247,125148272.2280705,-0.12729665235920906,-12350312.531042099,247926404.33526435,-0.15307182737145286,-4379988.223725796,363450785.9797723,-0.48776552807060114,8289764.968223095,513102656.41111565,-0.39821342314891395,282949.0787343979,740958344.6927927,-0.3284414773068869,615622.6073703766,944134911.293601,0.14995769774331902,735788269.8254385,2950444130.0962,,2231546159.46,5639301030.420077,,1.0015689876792884,-16.20554496959994,,
2020-02-13,10305.4680893976,10270.6109511794,10283.8229116935,10300.707281225601,10286.7702640897,10281.12237138,10291.643998607,10285.5512752677,10286.2942719497,18474198.4419548,4276982477.616516,0.9996700920986528,188132988212.86746,10328.897565836414,430565815.04699016,0.9979514058354851,4278393953.5868807,-0.002377917906841276,-10523951.49311924,18474198.441954702,-0.06848770061952147,-11385882.854536533,126517372.07441178,-0.14489585110426217,-15845943.750009537,247478326.38257065,-0.12283648387866741,-10523951.49311924,364755852.1038577,-0.4741445666493548,-10173970.160146236,515828773.47964394,-0.406487738289915,-10523951.493118763,743986196.0986041,-0.3436375023208962,-9994883.851064682,951483061.8625454,0.13062819925200175,717304453.2503147,2952099571.1575875,,2220654856.2953825,5650799124.985501,,1.0015733545927417,-16.159312910300287,,
2020-02-14,10270.9253293578,10248.3418736557,10259.368825041,10275.337085013001,10261.0734142499,10245.7731978051,10265.4577884199,10260.8080992378,10261.2357225006,17892676.3265022,4279251912.61609,0.9990667830388394,186190344916.03287,10221.260309201634,429206850.9869917,0.9995124263994807,4283249113.3375325,-0.012209306121694907,4855159.750651836,17892676.326502107,-0.05576598246244291,-5762999.355858803,127113334.78597069,-0.15240249840969933,5807777.621912003,248330360.84500626,-0.11333632631841106,7898347.460633278,366170309.3814204,-0.48251806057513447,-208726.78719997406,516928739.73128057,-0.3882930234345844,-5174048.240507603,748725928.2049899,-0.3290299947472334,-5967889.316327572,955243094.4785229,0.11739187395499329,721913291.9766197,2953494924.083219,,2225877367.7175326,5662125519.040065,,1.0012423024867005,-12.731540594200851,,
2020-02-15,10154.9675126961,10121.7172863905,10134.1090504407,10150.8788642571,10136.4720342827,10137.8727158227,10137.4583072449,10136.072511601,10132.0318541483,18294966.9414571,4283562617.3753257,0.9987513662366138,187680301470.73926,10320.157140513991,429538978.04663086,0.9968515754411725,4288917905.0800004,-0.02295629207055494,5668791.74246788,18294966.941457007,-0.04685425297076906,1593716.9070158005,127896353.77849038,-0.14303014957283167,-9973834.026170254,248767164.46814287,-0.10668386537935526,-4707946.0628705025,367319037.05718744,-0.5077939107266234,219556.56492948532,517745538.03623265,-0.3633940834315822,259124.39925909042,751113819.3605653,-0.3290249746247944,-2918670.2107396126,961416227.4658829,0.1396018990804404,727828404.7434354,2949277474.810333,,2231246349.7159367,5674658162.565111,,1.0014577316748452,-14.754747892200612,,
2020-02-16,9916.13701458937,9903.18443389547,9901.467483203929,9914.79637987258,9904.02415558395,9912.42058195797,9905.35095700996,9904.86965498265,9902.468835670601,17801511.08347,4282126676.342095,0.9998509906435199,180265718400.57037,9894.136123789158,429266918.2678881,0.999290541644035,4282764848.376107,-0.01866026981355018,-6153056.703893185,17801511.083469905,-0.0031300807922707286,-6153056.703892708,125950217.60557958,-0.1359765159233448,-6153056.703892708,249624443.95770586,-0.13518175860732062,-6246125.360753536,369746676.2878704,-0.4633940682643879,-2255918.32375288,517763901.0996344,-0.3627732187768654,-5612284.714781761,756339199.220779,-0.3015458589292259,-14123781.621829033,967522555.7721242,0.18710615030616617,721796922.2529726,2945697045.0716705,,2225393102.7561073,5685561188.30757,,1.0000847930980266,-0.8397216884786758,11.0,False
2020-02-17,9732.2054538599,9730.12837819388,9716.70342841725,9737.657701195709,9719.03919440467,9730.22436966075,9722.316787541959,9722.276533256121,9717.45941996673,19823862.1987849,4287194543.0562115,0.9987392526586419,181221481668.7407,9943.673602578743,430850991.62091583,0.9972443872970812,4292606435.206895,0.013331384840483018,9841586.830787659,19823862.1987848,0.0013142669382655292,4611667.816326141,130102534.68823607,-0.09973352163515226,1275626.1744818687,251981176.40184915,-0.1888913324279854,4380906.395474434,375343724.6201741,-0.45612353743567013,-5359735.863629341,522753438.22237104,-0.3077113063701564,3635816.0289740562,760457474.9483548,-0.27222096126766915,2209707.4154286385,972754765.948025,0.22213738880744427,731572471.0818009,2947387387.344886,,2235234689.586895,5698200005.07563,,0.9988603250277702,11.089183789210438,,
2020-02-18,9855.50673873536,9850.74518799615,9846.24054120232,9865.798765978929,9848.13457219759,9852.54868220352,9849.83302637364,9847.57014682872,9847.367883836,19007001.5279857,4296553112.351896,1.0031524407098347,176547652266.39673,9723.605026422496,430318294.5052081,1.0004951727755653,4283051047.8663025,0.024438675511953,-9555387.340592384,19007001.5279856,-0.03654887253043859,-5866857.213695526,130057595.00613438,-0.10732246597521522,-4866203.55333519,255573161.56657484,-0.19306698587955895,-5866857.213696957,378108177.13974893,-0.41454371591009354,-5260151.216832638,524798668.62551427,-0.3080275791057673,-5712915.741138935,763813545.0820835,-0.273413587394699,-4245985.918991089,977637383.0184839,0.2034267647175716,726630110.5774226,2948149602.130746,,2224174465.5259066,5709650987.495097,,0.9997349829125881,2.610615798559593,,
2020-02-19,10091.6741519401,10082.800577509699,10086.8696188014,10087.8191149625,10088.9448404954,10107.319782808101,10090.3836459675,10090.8294115784,10086.9909904256,18406770.341252103,4285326170.913868,0.9989162904927481,184918071499.10074,10133.817417084678,432640417.0049491,0.9965722330824638,4289975257.8867154,-0.050299261424222586,6924210.020412922,18406770.341252007,-0.10508605492631773,1057352.8067154884,129700986.86140688,-0.13151721692143137,1372838.125673771,254849259.08947706,-0.22178927696067285,-11292959.72432661,377627391.19667125,-0.3695591712242221,-5727993.317286968,527170504.67383397,-0.32846630473504124,1016076.4984493256,766815918.8001096,-0.2895492752426271,513768.6246638298,980199368.0414236,0.19537944233112636,734494576.8696022,2946253155.8544993,,2232603512.266715,5720309511.898069,,1.0006093805920755,-6.1442629857010616,,
2020-02-20,9600.75375100448,9580.32967121535,9579.50752689326,9596.72913697171,9580.95998059142,9798.27451680574,9583.54910411093,9580.54695057223,9579.12710905869,15368284.8740307,4282876600.3408866,0.9985763786839383,175312937106.92148,9618.409248250406,434416692.9648715,0.9997701722419267,4288982487.233928,0.011246665433719771,-992770.6527872086,15368284.874030605,-0.08202591692622574,10588533.64704752,126595073.29348278,-0.05834467595896664,-797349.2074890137,253112445.36789426,-0.30643314460911,-5257410.102962017,374073399.67605346,-0.35633155428841967,377088.9943499565,525830445.30645967,-0.29059944975256,3618990.3500180244,769132800.593025,-0.26432927935595163,985094.6409769058,980229819.9419875,0.2693504265281308,725718120.2646356,2940708249.574308,,2231610741.6139283,5729081140.557279,,1.0000657920340639,-0.630309376070727,,
2020-02-21,9687.25167251371,9683.58020974053,9687.24504306803,9704.29971855079,9689.79892396861,9922.83152682626,9697.09030329464,9690.97615984561,9688.671773679242,18886942.6943443,4287659834.945381,1.0000231734164284,174871048291.16623,9608.16918128246,425180738.6769657,0.99972217796049,4287560477.5209737,-0.0028864864660409495,-1422009.7129545212,18886942.6943442,-0.10234381959598549,4311364.183441162,127589339.66132489,-0.060970419182846514,-1451635.1724176407,254702674.44729528,-0.45306016249204084,10119141.805353165,375919700.50633115,-0.3666683029884644,-5737415.782752037,527407000.40955466,-0.26782128216461987,-5585213.133881092,770373513.984137,-0.29116569082254107,-3948254.7348876,985358731.8716921,0.21738622462167267,723286036.8232007,2939572138.047652,,2230188731.9009748,5741916304.766042,,1.0006421916371204,-6.218714228079989,,
2020-02-22,9663.02430982076,9652.102431865029,9659.282941357991,9674.920094719879,9661.226355919542,9932.635312457149,9666.43233493229,9661.98070897044,9661.73197350217,18051502.9659413,4286189909.950764,0.9983779799065131,176701844101.55685,9673.011800270346,424407128.4289221,0.997794414961608,4293153491.177878,0.021864164239066897,5593013.656904221,18051502.965941202,-0.10090366232218317,4235586.097877502,127345875.6858091,-0.06277068601004976,5829303.004893303,255242229.46429917,-0.44014434750892595,-5738247.928292751,376113040.15395194,-0.36762436556481914,4235586.097877979,528289371.0576265,-0.24253389177311568,3898836.8514533043,773534540.225555,-0.2751085822294316,-5426070.974043369,991884402.9291443,0.22143061509652884,731808378.2148142,2939572041.859987,,2235781745.5578785,5751871443.850122,,1.0009452784115087,-9.123924054512827,,
2020-02-23,9870.2050040759,9871.81987276906,9870.47509001946,9880.67952960505,9872.270966207529,10070.8150961909,9877.90863285542,9873.43202057165,9873.7744046981,17684305.8236258,4285130709.1202736,0.999835090849951,176097270350.4831,9658.606058375473,425934494.76238275,0.9987065824140435,4285837482.936833,-0.014285160364761351,-7316008.241044998,17684305.823625702,-0.13326356084317892,3072634.560725689,127228670.4259649,-0.13246630806153636,-3080422.143167019,253178888.03154415,-0.4621294285798402,-3080422.143167019,376853114.38367075,-0.32582960726368326,10486717.059933662,529495457.83231276,-0.2601793156565746,-3000610.255686283,775488606.335837,-0.26067487876769035,1570267.7037348747,997933798.4664022,0.18960089999878127,724687028.1231489,2939466229.8642697,,2228465737.3168325,5762365501.890851,,1.0000456950637555,-0.45109343846888805,11.0,False
2020-02-24,9738.78856941422,9733.50017952082,9729.47377048215,9744.86880688734,9730.43033963329,9885.755408654291,9734.65402329035,9731.28551257898,9729.35420442091,17377835.2213733,4294456127.209374,1.0005920868619536,181368043820.09412,9946.716123467522,424523237.5337561,0.995674907350327,4291914940.760328,-0.024986163225169222,6077457.823494911,17377835.221373204,-0.1009151591162214,-691494.4465670586,124782643.44855331,-0.18995594654597858,3920173.369759083,254885178.13678908,-0.4873237441555728,584131.7279148102,376763819.8504025,-0.31552577508144597,-1710910.382543087,529727053.78799605,-0.24956621220505948,2740044.5793538094,777325060.9914671,-0.22696281979764754,4668388.734164238,999558996.0766904,0.188118073693337,731283472.922874,2937558921.6498733,,2234543195.1403265,5772623589.080015,,0.9996846108973225,3.069839887530179,,
2020-02-25,9494.49690122944,9499.52287902523,9486.37155075788,9505.695581902091,9488.22350450338,9703.239248492571,9492.91212697889,9493.35732788123,9489.89628500909,17822599.431766897,4289228245.46827,1.0019620616008489,175872097740.40662,9670.9608064677,427141133.313967,1.0000981120163825,4280828995.2768364,-0.04843698818814868,-11085945.48349142,17822599.431766797,-0.0734584157171092,-2222052.589466095,123598241.3523345,-0.16245568548993716,-8088909.803161621,253655836.35846856,-0.43991375881223715,-7088256.142801285,379171402.9189093,-0.2968654514480885,-8181978.460024357,532175781.3669759,-0.26502666523754614,-8088909.803163528,778253795.0324954,-0.20470714675482815,-8306455.494328976,1003867162.3213209,0.2250227223881378,720352758.0698271,2935182362.232318,,2220715028.43419,5783532217.14581,,0.9988105324166544,11.29937452185004,,
2020-02-26,9044.21629606524,9050.78103664396,9026.88028400543,9046.6893882531,9026.01181639658,9383.226566697609,9026.22972154778,9030.80896353835,9027.37100689911,15629013.6810431,4284267566.820399,0.9981775849382266,170478976467.6238,9345.342701734848,428152154.6045574,1.0006108114692402,4292089535.436258,-0.025827377606898128,11260540.159421444,15629013.681042999,-0.02953486437507402,2114277.549542427,120820484.69212548,-0.13040720024174668,3171630.3562579155,250521471.55353206,-0.4145611637502148,3487115.675216198,375669743.7816025,-0.25955153561522204,3864006.6248373985,533577981.18153787,-0.2388189468039712,8169096.334918499,778257458.0460397,-0.15792712677123877,-79435.19745159149,1005797475.2639508,0.29982765738012307,731037970.4808793,2931185503.8807817,,2234717789.816258,5791282815.519598,,0.997263305769182,24.769220247380872,,
2020-02-27,8792.815010504979,8813.1221370992,8793.739638298159,8816.816850010491,8796.16902086646,9164.175696352191,8799.341429901659,8798.98511764908,8793.222902040541,16401715.334055701,4279357850.6112013,0.9992370750491137,160731785487.8149,8801.657129472504,430280212.03897715,1.00117595994388,4282625172.2103744,-0.011135678144655659,-9464363.225883484,16401715.334055599,0.025797287095474575,-6357315.023553848,121853915.1521505,-0.24445921929677117,4231218.623493671,248448988.44563296,-0.3444719042621889,-7154664.231042862,374966360.52004474,-0.29215212239390065,-6292732.869625092,533737147.5071826,-0.21008328656317443,1997032.0985975266,780025843.2987031,-0.12264363595320049,-6009783.7908911705,1007881531.5803807,0.30821382798765384,721830917.5502357,2927206453.6683383,,2225688241.7108507,5800882622.007028,,0.9980763779317916,16.953116232740285,,
